"title","tokens","n","total","tf","idf","tf_idf"
"Alarm and Suppression Superintendent","supervisor",1,192,0.00520833333333333,2.01390418576636,0.0104890843008665
"Alliances Manager, Lowell, MA Area","manage",1,143,0.00699300699300699,1.32034111832166,0.00923315467357801
"AM Steward","management",1,252,0.00396825396825397,0.547311166114104,0.002171869706802
"Amazon Store Specialist 1","initiative",1,228,0.0043859649122807,2.79754785935199,0.0122699467515438
"Ambassador","supervisor",1,51,0.0196078431372549,2.01390418576636,0.0394883173679679
"American Eagle Outfitters - Store Manager","leader",1,780,0.00128205128205128,2.14624778872754,0.00275159972913787
"American Eagle Outfitters - Store Manager","supervise",1,780,0.00128205128205128,2.7939114917086,0.00358193780988282
"American Eagle Outfitters - Store Manager","supervisor",1,780,0.00128205128205128,2.01390418576636,0.00258192844329021
"Americorp VISTA - Family Support Service Specialist","capacity",1,167,0.00598802395209581,3.21954226941136,0.0192786962240201
"AMFT","administration",1,349,0.00286532951289398,1.99169019129548,0.00570684868566041
"AMFT","management",1,349,0.00286532951289398,0.547311166114104,0.00156822683700316
"Ammunition Recovery Technician I","direction",1,846,0.00118203309692671,2.12185633560338,0.00250810441560683
"Ammunition Recovery Technician I","initiative",1,846,0.00118203309692671,2.79754785935199,0.00330679415999053
"Ammunition Stock Control/Accounting Specialist or Ammunition Specialist (89a/B) Instructor/Writer","control",1,278,0.00359712230215827,1.76157345028845,0.00633659514492249
"Ammunition Stock Control/Accounting Specialist or Ammunition Specialist (89a/B) Instructor/Writer","leader",1,278,0.00359712230215827,2.14624778872754,0.00772031578678972
"Ammunition Stock Control/Accounting Specialist or Ammunition Specialist (89a/B) Instructor/Writer","management",1,278,0.00359712230215827,0.547311166114104,0.0019687452018493
"Ammunition Stock Control/Accounting Specialist or Ammunition Specialist (89a/B) Instructor/Writer","power",1,278,0.00359712230215827,2.14814892998457,0.00772715442440491
"AMOREPACIFIC US_Human Resources Manager","manager",1,220,0.00454545454545455,1.05749719919632,0.00480680545089234
"AN EXPERIENCED PRODUCTION MANAGER (BURBANK)","management",1,281,0.00355871886120996,0.547311166114104,0.00194772656980108
"Analyst","direction",1,284,0.00352112676056338,2.12185633560338,0.00747132512536402
"Analyst","initiative",1,284,0.00352112676056338,2.79754785935199,0.00985052063152108
"Analyst","management",1,284,0.00352112676056338,0.547311166114104,0.00192715199335952
"Analyst","manager",1,284,0.00352112676056338,1.05749719919632,0.00372358168731097
"Analyst-Accounts Payable Lead","management",1,116,0.00862068965517241,0.547311166114104,0.00471819970788021
"Analyst-Operations (Non-Exempt)","lead",1,520,0.00192307692307692,1.58216498828802,0.00304262497747696
"Analyst-Operations (Non-Exempt)","leadership",1,520,0.00192307692307692,1.49578409994796,0.00287650788451531
"Analyst-Operations (Non-Exempt)","manage",1,520,0.00192307692307692,1.32034111832166,0.00253911753523395
"Analyst - Merchandise Planning - Women's Knits and Active - North America Specialty","manage",1,159,0.00628930817610063,1.32034111832166,0.00830403219070223
"Analyst - Merchandise Planning - Women's Knits and Active - North America Specialty","management",1,159,0.00628930817610063,0.547311166114104,0.00344220859191261
"Analyst – Benefits Administration","manage",1,348,0.0028735632183908,1.32034111832166,0.00379408367333809
"Analyst – Health & Group Benefits Administration","manage",1,385,0.0025974025974026,1.32034111832166,0.00342945745018612
"Analyst III","administrator",1,968,0.00103305785123967,3.20301296746015,0.00330889769365718
"Analyst III","capacity",1,968,0.00103305785123967,3.21954226941136,0.00332597341881339
"Analyst III","direction",1,968,0.00103305785123967,2.12185633560338,0.00219200034669771
"Analyst III","power",1,968,0.00103305785123967,2.14814892998457,0.00221916211775265
"Analyst III","supervisor",1,968,0.00103305785123967,2.01390418576636,0.00208047953075038
"Analyst, Financial Planning and Analysis","leadership",1,348,0.0028735632183908,1.49578409994796,0.00429823017226426
"Analyst, Position Control","administration",1,869,0.00115074798619102,1.99169019129548,0.00229193347674969
"Analyst, Position Control","supervisor",1,869,0.00115074798619102,2.01390418576636,0.00231749618615232
"Analyst, Vibration & Condition Monitoring","leadership",1,236,0.00423728813559322,1.49578409994796,0.00633806822011849
"Analyst, Vibration & Condition Monitoring","supervisor",1,236,0.00423728813559322,2.01390418576636,0.00853349231256934
"Analytical Lab Chemist - SEM","initiative",1,101,0.0099009900990099,2.79754785935199,0.0276984936569504
"Analytics & Power BI Architect","management",1,315,0.00317460317460317,0.547311166114104,0.0017374957654416
"Analytics Lead","leadership",1,456,0.00219298245614035,1.49578409994796,0.00328022828935957
"Analyzer Integration Engineer","direction",1,625,0.0016,2.12185633560338,0.00339497013696541
"Analyzer Integration Engineer","management",1,625,0.0016,0.547311166114104,0.000875697865782567
"Anchor / Producer","manage",1,379,0.00263852242744063,1.32034111832166,0.00348374965256373
"Android Developer","power",1,512,0.001953125,2.14814892998457,0.0041956033788761
"Angular Developer","administration",1,262,0.00381679389312977,1.99169019129548,0.00760187095914306
"Animal Enrichment Specialist","management",1,236,0.00423728813559322,0.547311166114104,0.00231911511065299
"Animal Rescue & Control Dispatcher","manager",1,682,0.00146627565982405,1.05749719919632,0.00155058240351366
"Animal Studies Core Supervisor","manager",1,232,0.00431034482758621,1.05749719919632,0.00455817758274274
"AOT Division Administrator (Administrative Assistant 4)","control",1,711,0.00140646976090014,1.76157345028845,0.00247759978943523
"AOT Division Administrator (Administrative Assistant 4)","manage",1,711,0.00140646976090014,1.32034111832166,0.00185701985699248
"AP e-Payables Specialist","direction",1,496,0.00201612903225806,2.12185633560338,0.00427793616049069
"AP e-Payables Specialist","supervisor",1,496,0.00201612903225806,2.01390418576636,0.00406029069710961
"AP Specialist","manager",1,301,0.00332225913621262,1.05749719919632,0.00351327973154922
"Apartment Community Manager","leadership",1,733,0.00136425648021828,1.49578409994796,0.00204063315136148
"Apartment Community Manager","manage",1,733,0.00136425648021828,1.32034111832166,0.00180128392676897
"Apartment Community Manager","supervisor",1,733,0.00136425648021828,2.01390418576636,0.00274748183597048
"Apartment Community Manager - LIHTC Experience Preferred (MAY)","manage",1,579,0.00172711571675302,1.32034111832166,0.00228038189692859
"Apartment Community Manager - LIHTC Experience Preferred (MAY)","supervisor",1,579,0.00172711571675302,2.01390418576636,0.00347824557127179
"Apartment Community Manager (MAY)","manage",1,580,0.00172413793103448,1.32034111832166,0.00227645020400285
"Apartment Community Manager (MAY)","supervisor",1,580,0.00172413793103448,2.01390418576636,0.0034722485961489
"Apartment Community Manager *live on-Site* (SOC)","manage",1,572,0.00174825174825175,1.32034111832166,0.0023082886683945
"Apartment Maintenance Supervisor","supervisor",1,104,0.00961538461538462,2.01390418576636,0.0193644633246766
"Apartment Manager- TC","management",1,376,0.00265957446808511,0.547311166114104,0.00145561480349496
"API Program Administrator","direction",1,402,0.00248756218905473,2.12185633560338,0.00527824959105319
"API Program Administrator","management",1,402,0.00248756218905473,0.547311166114104,0.0013614705624729
"API Program Administrator","power",1,402,0.00248756218905473,2.14814892998457,0.00534365405468797
"Apparel Decoration-Embroidery and Heat Transfer","lead",1,348,0.0028735632183908,1.58216498828802,0.00454645111577017
"Apparel Lead","control",1,446,0.00224215246636771,1.76157345028845,0.00394971625625213
"Apparel Production Assistant","manager",1,186,0.00537634408602151,1.05749719919632,0.00568546881288342
"Appeals Specialist","management",1,474,0.00210970464135021,0.547311166114104,0.00115466490741372
"Apple Solutions Consultant Lakeland FL","lead",1,340,0.00294117647058824,1.58216498828802,0.00465342643614123
"Apple Solutions Consultant Lakeland FL","leadership",1,340,0.00294117647058824,1.49578409994796,0.00439936499984695
"Appliance Technician","lead",1,115,0.00869565217391304,1.58216498828802,0.0137579564198958
"Application & Data Specialist","administrator",1,371,0.00269541778975741,3.20301296746015,0.00863345813331577
"Application & Data Specialist","leader",1,371,0.00269541778975741,2.14624778872754,0.00578503447096372
"Application Architect","control",1,146,0.00684931506849315,1.76157345028845,0.0120655715773182
"Application Developer","manager",1,1624,0.00061576354679803,1.05749719919632,0.000651168226106105
"Application Development Services Manager","administration",1,1147,0.000871839581517001,1.99169019129548,0.00173643434289057
"Application Development Services Manager","capacity",1,1147,0.000871839581517001,3.21954226941136,0.0028069243848399
"Application Engineer","leadership",1,574,0.00174216027874564,1.49578409994796,0.00260589564450865
"Application Engineer","manage",1,574,0.00174216027874564,1.32034111832166,0.00230024585073459
"Application Security Principal","influence",1,289,0.00346020761245675,3.45315712059287,0.0119486405556847
"Application Support Manager","direction",1,716,0.00139664804469274,2.12185633560338,0.00296348650223936
"Application Support Manager","lead",1,716,0.00139664804469274,1.58216498828802,0.00220972763727377
"Application Systems Engineer Location: Dublin, CA.","administration",1,237,0.00421940928270042,1.99169019129548,0.00840375608141554
"Application Systems Engineer Location: Dublin, CA.","control",1,237,0.00421940928270042,1.76157345028845,0.0074327993683057
"Application Systems Engineer Location: Dublin, CA.","lead",1,237,0.00421940928270042,1.58216498828802,0.00667580163834607
"Application Systems Engineer Location: Dublin, CA.","leadership",1,237,0.00421940928270042,1.49578409994796,0.00631132531623613
"APPLICATIONS ARCHITECT","leadership",1,43,0.0232558139534884,1.49578409994796,0.0347856767429759
"Applications Architect Engineer","lead",1,312,0.00320512820512821,1.58216498828802,0.00507104162912827
"Applications Architect Engineer","leadership",1,312,0.00320512820512821,1.49578409994796,0.00479417980752552
"Applications Developer","management",1,296,0.00337837837837838,0.547311166114104,0.00184902420984495
"Applications Engineer","control",1,738,0.0013550135501355,1.76157345028845,0.0023869558946998
"Applications Engineer","leadership",1,738,0.0013550135501355,1.49578409994796,0.00202680772350672
"Applications Engineer","management",1,738,0.0013550135501355,0.547311166114104,0.000741614046225074
"Applications Engineer","manager",1,738,0.0013550135501355,1.05749719919632,0.00143292303414135
"Applications Engineer I","administration",1,264,0.00378787878787879,1.99169019129548,0.0075442810276344
"Applications Engineer I","manage",1,264,0.00378787878787879,1.32034111832166,0.00500129211485476
"Appointment Clerk (on-Call, Variable Shift)","administration",1,708,0.00141242937853107,1.99169019129548,0.00281312173911791
"Appointment Setter","capacity",1,599,0.00166944908180301,3.21954226941136,0.00537486188549476
"Appointment Setter","lead",1,599,0.00166944908180301,1.58216498828802,0.0026413438869583
"Appraisal Desk Manager","control",1,596,0.00167785234899329,1.76157345028845,0.00295566015149069
"Appraisal Desk Manager","manage",1,596,0.00167785234899329,1.32034111832166,0.00221533744684841
"Apprenticeship","management",1,192,0.00520833333333333,0.547311166114104,0.00285057899017763
"Aquatic Supervisor","leadership",1,277,0.0036101083032491,1.49578409994796,0.00539994259909012
"Aquatic Supervisor","manager",1,277,0.0036101083032491,1.05749719919632,0.00381767941948128
"Aquatics Specialist","direction",1,564,0.00177304964539007,2.12185633560338,0.00376215662341025
"Aquatics Specialist","management",1,564,0.00177304964539007,0.547311166114104,0.000970409868996639
"Aquatics Specialist","manager",1,564,0.00177304964539007,1.05749719919632,0.00187499503403602
"AR Coordinator","control",1,405,0.00246913580246914,1.76157345028845,0.0043495640747863
"AR Coordinator","manager",1,405,0.00246913580246914,1.05749719919632,0.00261110419554646
"AR Representative","leadership",1,266,0.0037593984962406,1.49578409994796,0.00562324849604497
"AR&D Manager","control",1,787,0.00127064803049555,1.76157345028845,0.00223833983518228
"AR&D Manager","leader",1,787,0.00127064803049555,2.14624778872754,0.00272712552570209
"AR&D Manager","manage",1,787,0.00127064803049555,1.32034111832166,0.00167768884157771
"AR/Contracts Coordinator","manager",1,298,0.00335570469798658,1.05749719919632,0.00354864831945072
"Arbor Manager","manager",1,206,0.00485436893203883,1.05749719919632,0.00513348154949668
"Arbor Manager","supervisor",1,206,0.00485436893203883,2.01390418576636,0.0097762339114872
"Arby's - Fort Oglethorpe","direction",1,323,0.00309597523219814,2.12185633560338,0.00656921466131078
